QueryId,Tokens,Tokens_Old,Tags_Pred,Tags_Labeled,Spans_Pred,Spans_Labeled,SpansId_Pred,SpansId_Labeled,OrderId
502,▁than,▁than,I-QUANTITY,I-MONEY,larger than 100m,larger than 100m,8,8,4890
502,▁100,▁100,I-QUANTITY,I-MONEY,larger than 100m,larger than 100m,8,8,4891
502,m,m,I-QUANTITY,I-MONEY,larger than 100m,larger than 100m,8,8,4892
503,▁account,▁account,O,O,None,None,-1,-1,4893
503,▁reason,▁reason,O,O,None,None,-1,-1,4894
503,of,of,O,O,None,None,-1,-1,4895
503,status,status,O,O,None,None,-1,-1,4896
503,▁is,▁is,O,O,None,None,-1,-1,4897
503,▁inactive,▁inactive,O,O,None,None,-1,-1,4898
504,▁Contacts,▁Contacts,O,O,None,None,-1,-1,4899
504,▁email,▁email,O,O,None,None,-1,-1,4900
504,address,address,O,O,None,None,-1,-1,4901
504,▁start,▁start,O,O,None,None,-1,-1,4902
504,▁with,▁with,O,O,None,None,-1,-1,4903
504,▁abc,▁abc,O,O,None,None,-1,-1,4904
505,▁contact,▁contact,O,O,None,None,-1,-1,4905
505,▁whose,▁whose,O,O,None,None,-1,-1,4906
505,▁salute,▁salute,O,O,None,None,-1,-1,4907
505,▁is,▁is,O,O,None,None,-1,-1,4908
505,▁Dr,▁Dr,O,O,None,None,-1,-1,4909
506,▁Which,▁Which,O,O,None,None,-1,-1,4910
506,▁profiles,▁profiles,O,O,None,None,-1,-1,4911
506,▁have,▁have,O,O,None,None,-1,-1,4912
506,▁Dr,▁Dr,O,O,None,None,-1,-1,4913
506,▁as,▁as,O,O,None,None,-1,-1,4914
506,▁their,▁their,O,O,None,None,-1,-1,4915
506,▁salutation,▁salutation,O,O,None,None,-1,-1,4916
506,?,?,O,O,None,None,-1,-1,4917
507,▁contact,▁contact,O,O,None,None,-1,-1,4918
507,▁with,▁with,O,O,None,None,-1,-1,4919
507,▁illustration,▁illustration,O,O,None,None,-1,-1,4920
507,▁equals,▁equals,O,O,None,None,-1,-1,4921
507,▁new,▁new,O,O,None,None,-1,-1,4922
507,▁campaign,▁campaign,O,O,None,None,-1,-1,4923
507,▁in,▁in,O,O,None,None,-1,-1,4924
507,▁europe,▁europe,B-LOC,B-GPE,europe,europe,7,7,4925
508,▁customers,▁customers,O,O,None,None,-1,-1,4926
508,▁education,▁education,O,O,None,None,-1,-1,4927
508,▁code,▁code,O,O,None,None,-1,-1,4928
508,▁is,▁is,O,O,None,None,-1,-1,4929
508,▁master,▁master,O,O,None,None,-1,-1,4930
509,▁account,▁account,O,O,None,None,-1,-1,4931
509,▁whose,▁whose,O,O,None,None,-1,-1,4932
509,▁category,▁category,O,O,None,None,-1,-1,4933
509,▁is,▁is,O,O,None,None,-1,-1,4934
509,▁preferred,▁preferred,O,O,None,None,-1,-1,4935
509,▁customer,▁customer,O,O,None,None,-1,-1,4936
510,▁contact,▁contact,O,O,None,None,-1,-1,4937
510,▁do,▁do,O,O,None,None,-1,-1,4938
510,not,not,O,O,None,None,-1,-1,4939
510,bulk,bulk,O,O,None,None,-1,-1,4940
510,email,email,O,O,None,None,-1,-1,4941
510,▁is,▁is,O,O,None,None,-1,-1,4942
510,▁true,▁true,O,O,None,None,-1,-1,4943
511,▁customers,▁customers,O,O,None,None,-1,-1,4944
511,▁who,▁who,O,O,None,None,-1,-1,4945
511,▁is,▁is,O,O,None,None,-1,-1,4946
511,▁modified,▁modified,O,O,None,None,-1,-1,4947
511,▁by,▁by,O,O,None,None,-1,-1,4948
511,▁jack,▁jack,B-PERSON,B-PERSON,jack,jack,5,5,4949
511,▁in,▁in,O,O,None,None,-1,-1,4950
511,▁last,▁last,B-DATE,B-DATE,last month,last month,7,7,4951
511,▁month,▁month,I-DATE,I-DATE,last month,last month,7,7,4952
512,▁contact,▁contact,O,O,None,None,-1,-1,4953
512,▁do,▁do,O,O,None,None,-1,-1,4954
512,▁Not,▁Not,O,O,None,None,-1,-1,4955
512,▁allow,▁allow,O,O,None,None,-1,-1,4956
512,▁Phone,▁Phone,O,O,None,None,-1,-1,4957
513,▁Which,▁Which,O,O,None,None,-1,-1,4958
513,▁customer,▁customer,O,O,None,None,-1,-1,4959
513,▁profile,▁profile,O,O,None,None,-1,-1,4960
513,▁shows,▁shows,O,O,None,None,-1,-1,4961
513,▁next,▁next,B-DATE,B-DATE,next month,next month,4,4,4962
513,▁month,▁month,I-DATE,I-DATE,next month,next month,4,4,4963
513,▁as,▁as,O,O,None,None,-1,-1,4964
513,▁the,▁the,O,O,None,None,-1,-1,4965
513,▁start,▁start,O,O,None,None,-1,-1,4966
513,▁date,▁date,O,O,None,None,-1,-1,4967
513,▁of,▁of,O,O,None,None,-1,-1,4968
513,▁employment,▁employment,O,O,None,None,-1,-1,4969
513,?,?,O,O,None,None,-1,-1,4970
514,▁customers,▁customers,O,O,None,None,-1,-1,4971
514,▁living,▁living,O,O,None,None,-1,-1,4972
514,▁in,▁in,O,O,None,None,-1,-1,4973
514,▁USA,▁USA,B-GPE,B-GPE,USA,USA,3,3,4974
515,▁account,▁account,O,O,None,None,-1,-1,4975
515,▁in,▁in,O,O,None,None,-1,-1,4976
515,▁seattle,▁seattle,B-GPE,B-GPE,seattle,seattle,2,2,4977
516,▁account,▁account,O,O,None,None,-1,-1,4978
516,▁with,▁with,O,O,None,None,-1,-1,4979
516,▁sales,▁sales,O,O,None,None,-1,-1,4980
516,revenue,revenue,O,O,None,None,-1,-1,4981
516,▁>,▁>,B-MONEY,B-MONEY,> $1M,> $1M,4,4,4982
516,▁$,▁$,I-MONEY,I-MONEY,> $1M,> $1M,4,4,4983
516,1,1,I-MONEY,I-MONEY,> $1M,> $1M,4,4,4984
516,M,M,I-MONEY,I-MONEY,> $1M,> $1M,4,4,4985
516,▁and,▁and,O,O,None,None,-1,-1,4986
516,▁state,▁state,O,O,None,None,-1,-1,4987
516,▁is,▁is,O,O,None,None,-1,-1,4988
516,▁NY,▁NY,B-GPE,B-GPE,NY,NY,11,11,4989
517,▁Show,▁Show,O,O,None,None,-1,-1,4990
517,▁me,▁me,O,O,None,None,-1,-1,4991
517,▁the,▁the,O,O,None,None,-1,-1,4992
517,▁customers,▁customers,O,O,None,None,-1,-1,4993
517,▁that,▁that,O,O,None,None,-1,-1,4994
517,▁have,▁have,O,O,None,None,-1,-1,4995
517,▁abc,▁abc,O,B-ORG,None,abc,-1,6,4996
517,▁as,▁as,O,O,None,None,-1,-1,4997
517,▁their,▁their,O,O,None,None,-1,-1,4998
517,▁created,▁created,O,O,None,None,-1,-1,4999
517,by,by,O,O,None,None,-1,-1,5000
517,.,.,O,O,None,None,-1,-1,5001
518,▁Customers,▁Customers,O,O,None,None,-1,-1,5002
518,▁that,▁that,O,O,None,None,-1,-1,5003
518,▁are,▁are,O,O,None,None,-1,-1,5004
518,▁male,▁male,O,O,None,None,-1,-1,5005
519,▁Instagram,▁Instagram,O,O,None,None,-1,-1,5006
519,▁handle,▁handle,O,O,None,None,-1,-1,5007
519,▁of,▁of,O,O,None,None,-1,-1,5008
519,▁john,▁john,B-PERSON,B-PERSON,john,johnsmith,3,3,5009
519,smith,smith,O,I-PERSON,None,johnsmith,-1,3,5010
519,▁belongs,▁belongs,O,O,None,None,-1,-1,5011
519,▁to,▁to,O,O,None,None,-1,-1,5012
519,▁which,▁which,O,O,None,None,-1,-1,5013
519,▁customer,▁customer,O,O,None,None,-1,-1,5014
519,▁profile,▁profile,O,O,None,None,-1,-1,5015
519,?,?,O,O,None,None,-1,-1,5016
520,▁Which,▁Which,O,O,None,None,-1,-1,5017
520,▁customer,▁customer,O,O,None,None,-1,-1,5018
520,▁is,▁is,O,O,None,None,-1,-1,5019
520,▁an,▁an,O,O,None,None,-1,-1,5020
520,▁alumni,▁alumni,O,O,None,None,-1,-1,5021
520,▁of,▁of,O,O,None,None,-1,-1,5022
520,▁mit,▁mit,O,B-ORG,None,mit,-1,6,5023
520,?,?,O,O,None,None,-1,-1,5024
521,▁Region,▁Region,O,O,None,None,-1,-1,5025
521,▁is,▁is,O,O,None,None,-1,-1,5026
521,▁Seattle,▁Seattle,B-GPE,B-GPE,Seattle,Seattle,2,2,5027
522,▁contact,▁contact,O,O,None,None,-1,-1,5028
522,▁whose,▁whose,O,O,None,None,-1,-1,5029
522,▁employee,▁employee,O,O,None,None,-1,-1,5030
522,identity,identity,O,O,None,None,-1,-1,5031
522,▁start,▁start,O,O,None,None,-1,-1,5032
522,▁with,▁with,O,O,None,None,-1,-1,5033
522,▁365,▁365,O,B-CARDINAL,None,365878,-1,6,5034
522,878,878,O,I-CARDINAL,None,365878,-1,6,5035
523,▁Prepare,▁Prepare,O,O,None,None,-1,-1,5036
523,▁a,▁a,O,O,None,None,-1,-1,5037
523,▁list,▁list,O,O,None,None,-1,-1,5038
523,▁of,▁of,O,O,None,None,-1,-1,5039
523,▁customers,▁customers,O,O,None,None,-1,-1,5040
523,▁whose,▁whose,O,O,None,None,-1,-1,5041
523,▁home,▁home,O,O,None,None,-1,-1,5042
523,▁ownership,▁ownership,O,O,None,None,-1,-1,5043
523,▁type,▁type,O,O,None,None,-1,-1,5044
523,▁is,▁is,O,O,None,None,-1,-1,5045
523,▁Sole,▁Sole,B-ORG,O,Sole,None,10,-1,5046
523,▁Ownership,▁Ownership,O,O,None,None,-1,-1,5047
523,.,.,O,O,None,None,-1,-1,5048
524,▁contact,▁contact,O,O,None,None,-1,-1,5049
524,▁whose,▁whose,O,O,None,None,-1,-1,5050
524,▁greet,▁greet,O,O,None,None,-1,-1,5051
524,▁is,▁is,O,O,None,None,-1,-1,5052
524,▁Mr,▁Mr,O,O,None,None,-1,-1,5053
525,▁contact,▁contact,O,O,None,None,-1,-1,5054
525,▁whose,▁whose,O,O,None,None,-1,-1,5055
525,▁full,▁full,O,O,None,None,-1,-1,5056
525,▁name,▁name,O,O,None,None,-1,-1,5057
525,▁does,▁does,O,O,None,None,-1,-1,5058
525,▁not,▁not,O,O,None,None,-1,-1,5059
525,▁contains,▁contains,O,O,None,None,-1,-1,5060
525,▁mike,▁mike,B-PERSON,B-PERSON,mike,mike,7,7,5061
526,▁account,▁account,O,O,None,None,-1,-1,5062
526,▁status,▁status,O,O,None,None,-1,-1,5063
526,code,code,O,O,None,None,-1,-1,5064
526,▁is,▁is,O,O,None,None,-1,-1,5065
526,▁inactive,▁inactive,O,O,None,None,-1,-1,5066
527,▁Which,▁Which,O,O,None,None,-1,-1,5067
527,▁customer,▁customer,O,O,None,None,-1,-1,5068
527,▁has,▁has,O,O,None,None,-1,-1,5069
527,▁a,▁a,O,O,None,None,-1,-1,5070
527,▁first,▁first,B-ORDINAL,B-ORDINAL,first,first,4,4,5071
527,▁name,▁name,O,O,None,None,-1,-1,5072
527,▁that,▁that,O,O,None,None,-1,-1,5073
527,',',O,O,None,None,-1,-1,5074
527,s,s,O,O,None,None,-1,-1,5075
527,▁G,▁G,B-PERSON,B-PERSON,Gaju,Gaju,9,9,5076
527,aju,aju,I-PERSON,I-PERSON,Gaju,Gaju,9,9,5077
527,?,?,O,O,None,None,-1,-1,5078
528,▁Contacts,▁Contacts,O,O,None,None,-1,-1,5079
528,▁not,▁not,O,O,None,None,-1,-1,5080
528,▁in,▁in,O,O,None,None,-1,-1,5081
528,▁Canada,▁Canada,B-GPE,B-GPE,Canada,Canada,3,3,5082
529,▁account,▁account,O,O,None,None,-1,-1,5083
529,▁with,▁with,O,O,None,None,-1,-1,5084
529,▁revenue,▁revenue,O,O,None,None,-1,-1,5085
529,▁>,▁>,B-MONEY,B-MONEY,> $1M,> $1M,3,3,5086
529,▁$,▁$,I-MONEY,I-MONEY,> $1M,> $1M,3,3,5087
529,1,1,I-MONEY,I-MONEY,> $1M,> $1M,3,3,5088
529,M,M,I-MONEY,I-MONEY,> $1M,> $1M,3,3,5089
529,▁and,▁and,O,O,None,None,-1,-1,5090
529,▁state,▁state,O,O,None,None,-1,-1,5091
529,▁is,▁is,O,O,None,None,-1,-1,5092
529,▁NY,▁NY,B-GPE,B-GPE,NY,NY,10,10,5093
530,▁205,▁205,B-CARDINAL,B-CARDINAL,205,205,0,0,5094
530,▁ne,▁ne,O,O,None,None,-1,-1,5095
530,▁32,▁32,I-CARDINAL,B-ORDINAL,None,32nd,-1,2,5096
530,nd,nd,I-CARDINAL,I-ORDINAL,None,32nd,-1,2,5097
530,▁st,▁st,O,O,None,None,-1,-1,5098
530,▁is,▁is,O,O,None,None,-1,-1,5099
530,▁the,▁the,O,O,None,None,-1,-1,5100
530,▁billing,▁billing,O,O,None,None,-1,-1,5101
530,▁address,▁address,O,O,None,None,-1,-1,5102
530,▁of,▁of,O,O,None,None,-1,-1,5103
530,▁which,▁which,O,O,None,None,-1,-1,5104
530,▁customer,▁customer,O,O,None,None,-1,-1,5105
530,?,?,O,O,None,None,-1,-1,5106
531,▁account,▁account,O,O,None,None,-1,-1,5107
531,▁sales,▁sales,O,O,None,None,-1,-1,5108
531,state,state,O,O,None,None,-1,-1,5109
531,▁is,▁is,O,O,None,None,-1,-1,5110
531,▁active,▁active,O,O,None,None,-1,-1,5111
532,▁account,▁account,O,O,None,None,-1,-1,5112
532,▁business,▁business,O,O,None,None,-1,-1,5113
532,industry,industry,O,O,None,None,-1,-1,5114
532,▁is,▁is,O,O,None,None,-1,-1,5115
532,▁Entertainment,▁Entertainment,O,O,None,None,-1,-1,5116
532,▁and,▁and,O,O,None,None,-1,-1,5117
532,▁market,▁market,O,O,None,None,-1,-1,5118
532,value,value,O,O,None,None,-1,-1,5119
532,▁>,▁>,O,B-MONEY,None,> 1000M,-1,8,5120
532,▁1000,▁1000,B-MONEY,I-MONEY,1000M,> 1000M,9,8,5121
532,M,M,I-MONEY,I-MONEY,1000M,> 1000M,9,8,5122
532,▁and,▁and,O,O,None,None,-1,-1,5123
532,▁sales,▁sales,O,O,None,None,-1,-1,5124
532,revenue,revenue,O,O,None,None,-1,-1,5125
532,▁>,▁>,O,B-MONEY,None,> 100M,-1,14,5126
532,▁100,▁100,B-MONEY,I-MONEY,100M,> 100M,15,14,5127
532,M,M,I-MONEY,I-MONEY,100M,> 100M,15,14,5128
533,▁Which,▁Which,O,O,None,None,-1,-1,5129
533,▁customers,▁customers,O,O,None,None,-1,-1,5130
533,▁have,▁have,O,O,None,None,-1,-1,5131
533,▁abc,▁abc,O,O,None,None,-1,-1,5132
533,▁as,▁as,O,O,None,None,-1,-1,5133
533,▁their,▁their,O,O,None,None,-1,-1,5134
533,▁customer,▁customer,O,O,None,None,-1,-1,5135
533,▁id,▁id,O,O,None,None,-1,-1,5136
533,▁type,▁type,O,O,None,None,-1,-1,5137
533,?,?,O,O,None,None,-1,-1,5138
534,▁contact,▁contact,O,O,None,None,-1,-1,5139
534,▁whose,▁whose,O,O,None,None,-1,-1,5140
534,▁business,▁business,O,O,None,None,-1,-1,5141
534,▁phone,▁phone,O,O,None,None,-1,-1,5142
534,▁is,▁is,O,O,None,None,-1,-1,5143
534,▁4,▁4,O,O,None,None,-1,-1,5144
534,256,256,O,O,None,None,-1,-1,5145
534,666,666,O,O,None,None,-1,-1,5146
534,333,333,O,O,None,None,-1,-1,5147
535,▁lead,▁lead,O,O,None,None,-1,-1,5148
535,▁state,▁state,O,O,None,None,-1,-1,5149
535,▁is,▁is,O,O,None,None,-1,-1,5150
535,▁open,▁open,O,O,None,None,-1,-1,5151
535,▁and,▁and,O,O,None,None,-1,-1,5152
535,▁budget,▁budget,O,O,None,None,-1,-1,5153
535,con,con,O,O,None,None,-1,-1,5154
535,strain,strain,O,O,None,None,-1,-1,5155
535,t,t,O,O,None,None,-1,-1,5156
535,▁<,▁<,O,B-MONEY,None,< 20k,-1,9,5157
535,▁20,▁20,B-CARDINAL,I-MONEY,20k,< 20k,10,9,5158
535,k,k,I-CARDINAL,I-MONEY,20k,< 20k,10,9,5159
535,▁and,▁and,O,O,None,None,-1,-1,5160
535,▁status,▁status,O,O,None,None,-1,-1,5161
535,of,of,O,O,None,None,-1,-1,5162
535,budget,budget,O,O,None,None,-1,-1,5163
535,▁is,▁is,O,O,None,None,-1,-1,5164
535,▁Will,▁Will,O,O,None,None,-1,-1,5165
535,▁Buy,▁Buy,O,O,None,None,-1,-1,5166
536,▁What,▁What,O,O,None,None,-1,-1,5167
536,▁client,▁client,O,O,None,None,-1,-1,5168
536,▁profile,▁profile,O,O,None,None,-1,-1,5169
536,▁has,▁has,O,O,None,None,-1,-1,5170
536,▁an,▁an,O,O,None,None,-1,-1,5171
536,▁abc,▁abc,O,O,None,None,-1,-1,5172
536,▁gamer,▁gamer,O,O,None,None,-1,-1,5173
536,▁ID,▁ID,O,O,None,None,-1,-1,5174
536,",",",",O,O,None,None,-1,-1,5175
536,▁a,▁a,O,O,None,None,-1,-1,5176
536,▁pc,▁pc,O,O,None,None,-1,-1,5177
536,game,game,O,O,None,None,-1,-1,5178
536,▁hobby,▁hobby,O,O,None,None,-1,-1,5179
536,",",",",O,O,None,None,-1,-1,5180
536,▁and,▁and,O,O,None,None,-1,-1,5181
536,▁also,▁also,O,O,None,None,-1,-1,5182
536,▁indicates,▁indicates,O,O,None,None,-1,-1,5183
536,▁a,▁a,O,O,None,None,-1,-1,5184
536,▁desire,▁desire,O,O,None,None,-1,-1,5185
536,▁to,▁to,O,O,None,None,-1,-1,5186
536,▁ski,▁ski,O,O,None,None,-1,-1,5187
536,?,?,O,O,None,None,-1,-1,5188
537,▁A,▁A,O,O,None,None,-1,-1,5189
537,▁given,▁given,O,O,None,None,-1,-1,5190
537,▁name,▁name,O,O,None,None,-1,-1,5191
537,▁of,▁of,O,O,None,None,-1,-1,5192
537,▁G,▁G,B-PERSON,B-PERSON,Gaju,Gaju,4,4,5193
537,aju,aju,I-PERSON,I-PERSON,Gaju,Gaju,4,4,5194
537,▁pertains,▁pertains,O,O,None,None,-1,-1,5195
537,▁to,▁to,O,O,None,None,-1,-1,5196
537,▁which,▁which,O,O,None,None,-1,-1,5197
537,▁client,▁client,O,O,None,None,-1,-1,5198
537,▁profile,▁profile,O,O,None,None,-1,-1,5199
537,?,?,O,O,None,None,-1,-1,5200
538,▁contacts,▁contacts,O,O,None,None,-1,-1,5201
538,▁around,▁around,O,O,None,None,-1,-1,5202
538,▁Chicago,▁Chicago,B-GPE,B-GPE,Chicago,Chicago,2,2,5203
539,▁Find,▁Find,O,O,None,None,-1,-1,5204
539,▁customer,▁customer,O,O,None,None,-1,-1,5205
539,',',O,O,None,None,-1,-1,5206
539,s,s,O,O,None,None,-1,-1,5207
539,▁profile,▁profile,O,O,None,None,-1,-1,5208
539,▁with,▁with,O,O,None,None,-1,-1,5209
539,▁account,▁account,O,O,None,None,-1,-1,5210
539,▁number,▁number,O,O,None,None,-1,-1,5211
539,▁xyz,▁xyz,O,O,None,None,-1,-1,5212
539,e,e,O,O,None,None,-1,-1,5213
539,456,456,O,O,None,None,-1,-1,5214
540,▁contact,▁contact,O,O,None,None,-1,-1,5215
540,▁sex,▁sex,O,O,None,None,-1,-1,5216
540,▁is,▁is,O,O,None,None,-1,-1,5217
540,▁male,▁male,O,O,None,None,-1,-1,5218
541,▁Find,▁Find,O,O,None,None,-1,-1,5219
541,▁the,▁the,O,O,None,None,-1,-1,5220
541,▁customer,▁customer,O,O,None,None,-1,-1,5221
541,▁with,▁with,O,O,None,None,-1,-1,5222
541,▁a,▁a,O,O,None,None,-1,-1,5223
541,▁full,▁full,O,O,None,None,-1,-1,5224
541,▁name,▁name,O,O,None,None,-1,-1,5225
541,▁of,▁of,O,O,None,None,-1,-1,5226
541,▁abc,▁abc,B-ORG,B-ORG,abc,abc,8,8,5227
541,▁that,▁that,O,O,None,None,-1,-1,5228
541,▁shows,▁shows,O,O,None,None,-1,-1,5229
541,▁microsoft,▁microsoft,B-ORG,B-ORG,microsoft,microsoft,11,11,5230
541,▁as,▁as,O,O,None,None,-1,-1,5231
541,▁its,▁its,O,O,None,None,-1,-1,5232
541,▁company,▁company,O,O,None,None,-1,-1,5233
541,▁name,▁name,O,O,None,None,-1,-1,5234
541,.,.,O,O,None,None,-1,-1,5235
542,▁contact,▁contact,O,O,None,None,-1,-1,5236
542,▁birthday,▁birthday,O,O,None,None,-1,-1,5237
542,▁in,▁in,O,O,None,None,-1,-1,5238
542,▁Sep,▁Sep,B-DATE,B-DATE,Sep 21,Sep 21,3,3,5239
542,▁21,▁21,I-DATE,I-DATE,Sep 21,Sep 21,3,3,5240
543,▁contact,▁contact,O,O,None,None,-1,-1,5241
543,▁whose,▁whose,O,O,None,None,-1,-1,5242
543,▁facsimile,▁facsimile,O,O,None,None,-1,-1,5243
543,▁number,▁number,O,O,None,None,-1,-1,5244
543,▁is,▁is,O,O,None,None,-1,-1,5245
543,▁,▁,O,B-CARDINAL,None,1234567,-1,5,5246
543,123456,123456,B-CARDINAL,I-CARDINAL,123456,1234567,6,5,5247
543,7,7,O,I-CARDINAL,None,1234567,-1,5,5248
544,▁Show,▁Show,O,O,None,None,-1,-1,5249
544,▁the,▁the,O,O,None,None,-1,-1,5250
544,▁customer,▁customer,O,O,None,None,-1,-1,5251
544,▁profiles,▁profiles,O,O,None,None,-1,-1,5252
544,▁that,▁that,O,O,None,None,-1,-1,5253
544,▁have,▁have,O,O,None,None,-1,-1,5254
544,▁abc,▁abc,O,O,None,None,-1,-1,5255
544,▁as,▁as,O,O,None,None,-1,-1,5256
544,▁the,▁the,O,O,None,None,-1,-1,5257
544,▁customer,▁customer,O,O,None,None,-1,-1,5258
544,▁id,▁id,O,O,None,None,-1,-1,5259
544,▁type,▁type,O,O,None,None,-1,-1,5260
545,▁account,▁account,O,O,None,None,-1,-1,5261
545,▁status,▁status,O,O,None,None,-1,-1,5262
545,coding,coding,O,O,None,None,-1,-1,5263
545,▁is,▁is,O,O,None,None,-1,-1,5264
545,▁inactive,▁inactive,O,O,None,None,-1,-1,5265
546,▁List,▁List,O,O,None,None,-1,-1,5266
546,▁all,▁all,O,O,None,None,-1,-1,5267
546,▁customers,▁customers,O,O,None,None,-1,-1,5268
546,▁that,▁that,O,O,None,None,-1,-1,5269
546,▁are,▁are,O,O,None,None,-1,-1,5270
546,▁men,▁men,O,O,None,None,-1,-1,5271
547,▁Find,▁Find,O,O,None,None,-1,-1,5272
547,▁the,▁the,O,O,None,None,-1,-1,5273
547,▁profile,▁profile,O,O,None,None,-1,-1,5274
547,▁of,▁of,O,O,None,None,-1,-1,5275
547,▁the,▁the,O,O,None,None,-1,-1,5276
547,▁customer,▁customer,O,O,None,None,-1,-1,5277
547,▁who,▁who,O,O,None,None,-1,-1,5278
547,▁scored,▁scored,O,O,None,None,-1,-1,5279
547,▁over,▁over,B-CARDINAL,B-CARDINAL,over,over 10,8,8,5280
547,▁10,▁10,B-CARDINAL,I-CARDINAL,10,over 10,9,8,5281
547,▁for,▁for,O,O,None,None,-1,-1,5282
547,▁engagement,▁engagement,O,O,None,None,-1,-1,5283
547,.,.,O,O,None,None,-1,-1,5284
548,▁Retrieve,▁Retrieve,O,O,None,None,-1,-1,5285
548,▁the,▁the,O,O,None,None,-1,-1,5286
548,▁profile,▁profile,O,O,None,None,-1,-1,5287
548,▁of,▁of,O,O,None,None,-1,-1,5288
548,▁the,▁the,O,O,None,None,-1,-1,5289
548,▁customer,▁customer,O,O,None,None,-1,-1,5290
548,▁that,▁that,O,O,None,None,-1,-1,5291
548,▁was,▁was,O,O,None,None,-1,-1,5292
548,▁created,▁created,O,O,None,None,-1,-1,5293
548,▁between,▁between,B-DATE,B-DATE,between 2018 and 2020,between 2018 and 2020,9,9,5294
548,▁2018,▁2018,I-DATE,I-DATE,between 2018 and 2020,between 2018 and 2020,9,9,5295
548,▁and,▁and,I-DATE,I-DATE,between 2018 and 2020,between 2018 and 2020,9,9,5296
548,▁2020,▁2020,I-DATE,I-DATE,between 2018 and 2020,between 2018 and 2020,9,9,5297
548,.,.,O,O,None,None,-1,-1,5298
549,▁contact,▁contact,O,O,None,None,-1,-1,5299
549,▁in,▁in,O,O,None,None,-1,-1,5300
549,▁WA,▁WA,B-GPE,B-GPE,WA,WA,2,2,5301
550,▁contact,▁contact,O,O,None,None,-1,-1,5302
550,▁whose,▁whose,O,O,None,None,-1,-1,5303
550,▁role,▁role,O,O,None,None,-1,-1,5304
550,▁in,▁in,O,O,None,None,-1,-1,5305
550,▁the,▁the,O,O,None,None,-1,-1,5306
550,▁company,▁company,O,O,None,None,-1,-1,5307
550,▁is,▁is,O,O,None,None,-1,-1,5308
550,▁Employee,▁Employee,O,O,None,None,-1,-1,5309
551,▁lead,▁lead,O,O,None,None,-1,-1,5310
551,▁industry,▁industry,O,O,None,None,-1,-1,5311
551,code,code,O,O,None,None,-1,-1,5312
551,▁is,▁is,O,O,None,None,-1,-1,5313
551,▁Entertainment,▁Entertainment,O,O,None,None,-1,-1,5314
551,▁and,▁and,O,O,None,None,-1,-1,5315
551,▁revenue,▁revenue,O,O,None,None,-1,-1,5316
551,▁<,▁<,B-MONEY,B-MONEY,< 100M,< 100M,7,7,5317
551,▁100,▁100,I-MONEY,I-MONEY,< 100M,< 100M,7,7,5318
551,M,M,I-MONEY,I-MONEY,< 100M,< 100M,7,7,5319
552,▁customers,▁customers,O,O,None,None,-1,-1,5320
552,▁that,▁that,O,O,None,None,-1,-1,5321
552,▁modified,▁modified,O,O,None,None,-1,-1,5322
552,▁by,▁by,O,O,None,None,-1,-1,5323
552,▁abc,▁abc,O,O,None,None,-1,-1,5324
553,▁Find,▁Find,O,O,None,None,-1,-1,5325
553,▁customers,▁customers,O,O,None,None,-1,-1,5326
553,▁who,▁who,O,O,None,None,-1,-1,5327
553,▁do,▁do,O,O,None,None,-1,-1,5328
553,▁allow,▁allow,O,O,None,None,-1,-1,5329
553,▁postal,▁postal,O,O,None,None,-1,-1,5330
553,▁mail,▁mail,O,O,None,None,-1,-1,5331
553,.,.,O,O,None,None,-1,-1,5332
554,▁account,▁account,O,O,None,None,-1,-1,5333
554,▁Account,▁Account,O,O,None,None,-1,-1,5334
554,Name,Name,O,O,None,None,-1,-1,5335
554,▁start,▁start,O,O,None,None,-1,-1,5336
554,▁with,▁with,O,O,None,None,-1,-1,5337
554,▁micro,▁micro,O,O,None,None,-1,-1,5338
554,▁No,▁No,O,O,None,None,-1,-1,5339
554,of,of,O,O,None,None,-1,-1,5340
554,employees,employees,O,O,None,None,-1,-1,5341
554,▁>,▁>,O,B-CARDINAL,None,> 10000,-1,9,5342
554,▁10000,▁10000,B-CARDINAL,I-CARDINAL,10000,> 10000,10,9,5343
555,▁A,▁A,O,O,None,None,-1,-1,5344
555,▁given,▁given,O,O,None,None,-1,-1,5345
555,▁name,▁name,O,O,None,None,-1,-1,5346
555,▁pronounced,▁pronounced,O,O,None,None,-1,-1,5347
555,▁as,▁as,O,O,None,None,-1,-1,5348
555,▁peter,▁peter,B-PERSON,B-PERSON,peter,peter,5,5,5349
555,▁is,▁is,O,O,None,None,-1,-1,5350
555,▁indicative,▁indicative,O,O,None,None,-1,-1,5351
555,▁of,▁of,O,O,None,None,-1,-1,5352
555,▁which,▁which,O,O,None,None,-1,-1,5353
555,▁customer,▁customer,O,O,None,None,-1,-1,5354
555,▁profile,▁profile,O,O,None,None,-1,-1,5355
555,?,?,O,O,None,None,-1,-1,5356
556,▁contact,▁contact,O,O,None,None,-1,-1,5357
556,▁anniversary,▁anniversary,O,O,None,None,-1,-1,5358
556,▁is,▁is,O,O,None,None,-1,-1,5359
556,▁in,▁in,O,O,None,None,-1,-1,5360
556,▁2020,▁2020,B-DATE,B-DATE,2020 Oct,2020 Oct,4,4,5361
556,▁Oct,▁Oct,I-DATE,I-DATE,2020 Oct,2020 Oct,4,4,5362
557,▁Show,▁Show,O,O,None,None,-1,-1,5363
